                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 2.9724,                 2.1377,                 1.8459,                0.44108,                  0.383,                0.43784,                0.18818,                 3.8018,                 2.8428,                 2.0943,              0.0012154,              0.0012154,              0.0012154
                    153,                 3.3281,                 2.1654,                 1.8406,                0.44108,                  0.383,                0.43784,                0.18818,                 3.8018,                 2.8428,                 2.0943,               0.001214,               0.001214,               0.001214
                    154,                 3.1044,                 2.0517,                 1.8452,                0.44108,                  0.383,                0.43784,                0.18818,                 3.8018,                 2.8428,                 2.0943,              0.0012125,              0.0012125,              0.0012125
                    155,                 2.9082,                 1.9559,                 1.8736,                0.44108,                  0.383,                0.43784,                0.18818,                 3.8018,                 2.8428,                 2.0943,              0.0012111,              0.0012111,              0.0012111
                    156,                 2.9199,                 2.0682,                 1.9034,                0.43576,                0.39675,                0.43375,                0.19104,                 3.8073,                 2.7793,                 2.0965,              0.0012097,              0.0012097,              0.0012097
                    157,                 3.0235,                 2.1008,                 1.9043,                0.43576,                0.39675,                0.43375,                0.19104,                 3.8073,                 2.7793,                 2.0965,              0.0012083,              0.0012083,              0.0012083
                    158,                 3.3623,                 2.2858,                 1.9184,                0.43576,                0.39675,                0.43375,                0.19104,                 3.8073,                 2.7793,                 2.0965,              0.0012069,              0.0012069,              0.0012069
                    159,                 2.9819,                 2.1737,                 1.8623,                0.43576,                0.39675,                0.43375,                0.19104,                 3.8073,                 2.7793,                 2.0965,              0.0012055,              0.0012055,              0.0012055
                    160,                 3.1533,                 2.2703,                 1.8962,                0.41093,                0.40949,                0.41208,                0.16008,                 4.0248,                 2.8329,                 2.1311,              0.0012041,              0.0012041,              0.0012041
                    161,                 3.3971,                 2.2755,                 1.9896,                0.41093,                0.40949,                0.41208,                0.16008,                 4.0248,                 2.8329,                 2.1311,              0.0012026,              0.0012026,              0.0012026
                    162,                 2.9361,                 2.0786,                 1.9278,                0.41093,                0.40949,                0.41208,                0.16008,                 4.0248,                 2.8329,                 2.1311,              0.0012012,              0.0012012,              0.0012012
                    163,                 3.2096,                 2.1743,                 1.8459,                0.41093,                0.40949,                0.41208,                0.16008,                 4.0248,                 2.8329,                 2.1311,              0.0011998,              0.0011998,              0.0011998
                    164,                 3.0896,                 2.0998,                 2.0093,                0.73547,                0.39703,                0.40502,                0.15428,                 4.0194,                 2.8374,                 2.1265,              0.0011984,              0.0011984,              0.0011984
                    165,                 3.0074,                   2.16,                 1.8797,                0.73547,                0.39703,                0.40502,                0.15428,                 4.0194,                 2.8374,                 2.1265,               0.001197,               0.001197,               0.001197
                    166,                  3.143,                 2.0919,                 1.9936,                0.73547,                0.39703,                0.40502,                0.15428,                 4.0194,                 2.8374,                 2.1265,              0.0011956,              0.0011956,              0.0011956
                    167,                 2.9742,                 2.2964,                 1.8499,                0.73547,                0.39703,                0.40502,                0.15428,                 4.0194,                 2.8374,                 2.1265,              0.0011942,              0.0011942,              0.0011942
                    168,                 2.9121,                 2.8539,                  1.934,                0.72926,                0.39459,                0.41507,                0.16535,                  3.907,                 2.7942,                 2.1155,              0.0011927,              0.0011927,              0.0011927
                    169,                 3.7214,                 2.2942,                 1.8714,                0.72926,                0.39459,                0.41507,                0.16535,                  3.907,                 2.7942,                 2.1155,              0.0011913,              0.0011913,              0.0011913
                    170,                 3.1645,                 2.2932,                 1.8913,                0.72926,                0.39459,                0.41507,                0.16535,                  3.907,                 2.7942,                 2.1155,              0.0011899,              0.0011899,              0.0011899
                    171,                 3.2562,                 2.0899,                 1.8166,                0.72926,                0.39459,                0.41507,                0.16535,                  3.907,                 2.7942,                 2.1155,              0.0011885,              0.0011885,              0.0011885
                    172,                  2.715,                 2.1578,                 1.8899,                 0.7125,                0.39731,                 0.3921,                0.15455,                 3.9932,                 2.8631,                 2.1295,              0.0011871,              0.0011871,              0.0011871
                    173,                 3.2443,                  2.272,                 1.9688,                 0.7125,                0.39731,                 0.3921,                0.15455,                 3.9932,                 2.8631,                 2.1295,              0.0011857,              0.0011857,              0.0011857
                    174,                 3.1475,                 2.3037,                 1.9763,                 0.7125,                0.39731,                 0.3921,                0.15455,                 3.9932,                 2.8631,                 2.1295,              0.0011843,              0.0011843,              0.0011843
                    175,                 2.9088,                 2.0297,                 1.8961,                 0.7125,                0.39731,                 0.3921,                0.15455,                 3.9932,                 2.8631,                 2.1295,              0.0011828,              0.0011828,              0.0011828
                    176,                 3.0044,                 2.0949,                 1.9466,                0.69973,                 0.4108,                0.38114,                0.14579,                 4.0551,                 2.8339,                 2.1316,              0.0011814,              0.0011814,              0.0011814
                    177,                 3.2557,                 2.0633,                 1.8243,                0.69973,                 0.4108,                0.38114,                0.14579,                 4.0551,                 2.8339,                 2.1316,                0.00118,                0.00118,                0.00118
                    178,                  3.212,                 2.0329,                 1.8562,                0.69973,                 0.4108,                0.38114,                0.14579,                 4.0551,                 2.8339,                 2.1316,              0.0011786,              0.0011786,              0.0011786
                    179,                   3.25,                 2.1764,                 1.9128,                0.69973,                 0.4108,                0.38114,                0.14579,                 4.0551,                 2.8339,                 2.1316,              0.0011772,              0.0011772,              0.0011772
                    180,                  3.149,                 2.0905,                 1.8187,                 0.6797,                 0.4119,                 0.3629,                0.13062,                  4.342,                 2.9113,                 2.1659,              0.0011758,              0.0011758,              0.0011758
                    181,                 3.4346,                 2.0845,                 1.8063,                 0.6797,                 0.4119,                 0.3629,                0.13062,                  4.342,                 2.9113,                 2.1659,              0.0011744,              0.0011744,              0.0011744
                    182,                 2.8914,                 1.9485,                 1.8487,                 0.6797,                 0.4119,                 0.3629,                0.13062,                  4.342,                 2.9113,                 2.1659,              0.0011729,              0.0011729,              0.0011729
                    183,                 3.2923,                 2.1765,                 1.8871,                 0.6797,                 0.4119,                 0.3629,                0.13062,                  4.342,                 2.9113,                 2.1659,              0.0011715,              0.0011715,              0.0011715
                    184,                 3.1506,                 2.2203,                 2.0111,                0.69732,                0.42779,                 0.3922,                0.14854,                 4.0741,                 2.8173,                 2.1431,              0.0011701,              0.0011701,              0.0011701
                    185,                  3.226,                  2.205,                 1.9912,                0.69732,                0.42779,                 0.3922,                0.14854,                 4.0741,                 2.8173,                 2.1431,              0.0011687,              0.0011687,              0.0011687
                    186,                 3.2177,                 2.0235,                 1.8459,                0.69732,                0.42779,                 0.3922,                0.14854,                 4.0741,                 2.8173,                 2.1431,              0.0011673,              0.0011673,              0.0011673
                    187,                 2.8992,                 1.8091,                  1.816,                0.69732,                0.42779,                 0.3922,                0.14854,                 4.0741,                 2.8173,                 2.1431,              0.0011659,              0.0011659,              0.0011659
                    188,                 3.6137,                  2.909,                  2.075,                0.75398,                0.45286,                0.44598,                0.18434,                 3.8305,                 2.6212,                 2.1339,              0.0011644,              0.0011644,              0.0011644
                    189,                 3.3879,                 2.1607,                 1.9103,                0.75398,                0.45286,                0.44598,                0.18434,                 3.8305,                 2.6212,                 2.1339,               0.001163,               0.001163,               0.001163
                    190,                 3.8831,                 2.2941,                 1.8962,                0.75398,                0.45286,                0.44598,                0.18434,                 3.8305,                 2.6212,                 2.1339,              0.0011616,              0.0011616,              0.0011616
                    191,                 3.2361,                 2.0148,                 1.9269,                0.75398,                0.45286,                0.44598,                0.18434,                 3.8305,                 2.6212,                 2.1339,              0.0011602,              0.0011602,              0.0011602
                    192,                  2.894,                 1.8267,                 1.8189,                0.76145,                0.43098,                0.43335,                 0.1826,                 3.8867,                 2.6056,                 2.1456,              0.0011588,              0.0011588,              0.0011588
                    193,                 2.8177,                 2.0341,                 1.9345,                0.76145,                0.43098,                0.43335,                 0.1826,                 3.8867,                 2.6056,                 2.1456,              0.0011574,              0.0011574,              0.0011574
                    194,                 3.2242,                 2.0055,                 1.8915,                0.76145,                0.43098,                0.43335,                 0.1826,                 3.8867,                 2.6056,                 2.1456,               0.001156,               0.001156,               0.001156
                    195,                 2.8952,                 1.9595,                 1.8674,                0.76145,                0.43098,                0.43335,                 0.1826,                 3.8867,                 2.6056,                 2.1456,              0.0011545,              0.0011545,              0.0011545
                    196,                 3.2818,                 2.0618,                 1.8765,                 0.7255,                0.40825,                0.42125,                0.15977,                 4.0947,                 2.6899,                 2.1488,              0.0011531,              0.0011531,              0.0011531
                    197,                 3.1286,                 1.9817,                 1.8833,                 0.7255,                0.40825,                0.42125,                0.15977,                 4.0947,                 2.6899,                 2.1488,              0.0011517,              0.0011517,              0.0011517
                    198,                 2.9044,                 2.0552,                 1.8903,                 0.7255,                0.40825,                0.42125,                0.15977,                 4.0947,                 2.6899,                 2.1488,              0.0011503,              0.0011503,              0.0011503
                    199,                 2.9723,                 2.0468,                 1.8872,                 0.7255,                0.40825,                0.42125,                0.15977,                 4.0947,                 2.6899,                 2.1488,              0.0011489,              0.0011489,              0.0011489
                    200,                 3.1968,                 2.1045,                 1.8687,                 0.7043,                0.41332,                0.38421,                0.14264,                 4.2062,                 2.7375,                 2.1519,              0.0011475,              0.0011475,              0.0011475
                    201,                 2.9348,                 1.9136,                 1.8573,                 0.7043,                0.41332,                0.38421,                0.14264,                 4.2062,                 2.7375,                 2.1519,              0.0011461,              0.0011461,              0.0011461
                    202,                 3.2232,                  1.893,                 1.8105,                 0.7043,                0.41332,                0.38421,                0.14264,                 4.2062,                 2.7375,                 2.1519,              0.0011446,              0.0011446,              0.0011446
                    203,                 3.0332,                 2.0394,                 1.8394,                 0.7043,                0.41332,                0.38421,                0.14264,                 4.2062,                 2.7375,                 2.1519,              0.0011432,              0.0011432,              0.0011432
                    204,                 2.8249,                 1.8733,                 1.8705,                0.35311,                  0.711,                0.61167,                0.19602,                 4.0621,                 2.5994,                  2.124,              0.0011418,              0.0011418,              0.0011418
                    205,                 3.1498,                   1.84,                 1.8744,                0.35311,                  0.711,                0.61167,                0.19602,                 4.0621,                 2.5994,                  2.124,              0.0011404,              0.0011404,              0.0011404
                    206,                 3.0615,                 2.1777,                 1.8986,                0.35311,                  0.711,                0.61167,                0.19602,                 4.0621,                 2.5994,                  2.124,               0.001139,               0.001139,               0.001139
                    207,                 2.9081,                 1.7997,                 1.8244,                0.35311,                  0.711,                0.61167,                0.19602,                 4.0621,                 2.5994,                  2.124,              0.0011376,              0.0011376,              0.0011376
                    208,                 2.9641,                 2.0686,                  1.908,                0.34417,                0.73681,                0.56412,                0.22376,                 3.8337,                 2.4502,                 2.0995,              0.0011362,              0.0011362,              0.0011362
                    209,                 2.5941,                 1.7723,                 1.7967,                0.34417,                0.73681,                0.56412,                0.22376,                 3.8337,                 2.4502,                 2.0995,              0.0011347,              0.0011347,              0.0011347
                    210,                 2.8582,                 1.7658,                 1.8195,                0.34417,                0.73681,                0.56412,                0.22376,                 3.8337,                 2.4502,                 2.0995,              0.0011333,              0.0011333,              0.0011333
                    211,                 2.9811,                 1.9496,                 1.8684,                0.34417,                0.73681,                0.56412,                0.22376,                 3.8337,                 2.4502,                 2.0995,              0.0011319,              0.0011319,              0.0011319
                    212,                 3.8494,                 2.1483,                 1.8901,                0.31256,                0.51614,                0.51621,                0.21686,                 3.8586,                 2.5256,                 2.0725,              0.0011305,              0.0011305,              0.0011305
                    213,                 3.2729,                   2.01,                  1.821,                0.31256,                0.51614,                0.51621,                0.21686,                 3.8586,                 2.5256,                 2.0725,              0.0011291,              0.0011291,              0.0011291
                    214,                 3.1704,                 2.0481,                 1.8608,                0.31256,                0.51614,                0.51621,                0.21686,                 3.8586,                 2.5256,                 2.0725,              0.0011277,              0.0011277,              0.0011277
                    215,                  2.759,                 2.2515,                 1.9627,                0.31256,                0.51614,                0.51621,                0.21686,                 3.8586,                 2.5256,                 2.0725,              0.0011263,              0.0011263,              0.0011263
                    216,                 2.7685,                 1.9987,                 1.9034,                0.32517,                0.49102,                 0.4957,                0.20795,                 3.9102,                 2.6592,                 2.0811,              0.0011248,              0.0011248,              0.0011248
                    217,                 2.8646,                 1.9572,                 1.8823,                0.32517,                0.49102,                 0.4957,                0.20795,                 3.9102,                 2.6592,                 2.0811,              0.0011234,              0.0011234,              0.0011234
                    218,                 2.8432,                 1.8961,                 1.8156,                0.32517,                0.49102,                 0.4957,                0.20795,                 3.9102,                 2.6592,                 2.0811,               0.001122,               0.001122,               0.001122
                    219,                 2.7563,                 1.8662,                 1.8339,                0.32517,                0.49102,                 0.4957,                0.20795,                 3.9102,                 2.6592,                 2.0811,              0.0011206,              0.0011206,              0.0011206
                    220,                 2.7558,                 1.9095,                 1.8709,                0.60519,                 0.6748,                 0.6221,                0.25814,                 3.7964,                  2.544,                 2.0932,              0.0011192,              0.0011192,              0.0011192
                    221,                 2.8946,                  2.004,                 1.8876,                0.60519,                 0.6748,                 0.6221,                0.25814,                 3.7964,                  2.544,                 2.0932,              0.0011178,              0.0011178,              0.0011178
                    222,                 2.7244,                 1.7066,                 1.8499,                0.60519,                 0.6748,                 0.6221,                0.25814,                 3.7964,                  2.544,                 2.0932,              0.0011163,              0.0011163,              0.0011163
                    223,                 2.9257,                 1.9414,                 1.8326,                0.60519,                 0.6748,                 0.6221,                0.25814,                 3.7964,                  2.544,                 2.0932,              0.0011149,              0.0011149,              0.0011149
                    224,                 2.7102,                 1.8115,                  1.892,                 0.6322,                0.49102,                 0.5166,                0.23037,                  3.979,                 2.5566,                 2.1378,              0.0011135,              0.0011135,              0.0011135
                    225,                 2.6686,                 1.7588,                 1.8229,                 0.6322,                0.49102,                 0.5166,                0.23037,                  3.979,                 2.5566,                 2.1378,              0.0011121,              0.0011121,              0.0011121
                    226,                 2.5682,                 1.9489,                 1.8374,                 0.6322,                0.49102,                 0.5166,                0.23037,                  3.979,                 2.5566,                 2.1378,              0.0011107,              0.0011107,              0.0011107
                    227,                 2.7799,                 1.6403,                 1.7703,                 0.6322,                0.49102,                 0.5166,                0.23037,                  3.979,                 2.5566,                 2.1378,              0.0011093,              0.0011093,              0.0011093
                    228,                 2.7523,                 1.8393,                 1.8348,                0.77392,                0.41802,                0.42113,                0.17681,                 4.0381,                 2.5645,                 2.1725,              0.0011079,              0.0011079,              0.0011079
                    229,                 2.7894,                 1.7672,                 1.8396,                0.77392,                0.41802,                0.42113,                0.17681,                 4.0381,                 2.5645,                 2.1725,              0.0011064,              0.0011064,              0.0011064
                    230,                  2.652,                 1.7285,                  1.832,                0.77392,                0.41802,                0.42113,                0.17681,                 4.0381,                 2.5645,                 2.1725,               0.001105,               0.001105,               0.001105
                    231,                 2.5406,                 1.7653,                 1.7717,                0.77392,                0.41802,                0.42113,                0.17681,                 4.0381,                 2.5645,                 2.1725,              0.0011036,              0.0011036,              0.0011036
                    232,                 2.6543,                 1.7443,                 1.8211,                0.52045,                0.67059,                0.61991,                0.28367,                 3.9496,                 2.4594,                 2.1945,              0.0011022,              0.0011022,              0.0011022
                    233,                 2.5446,                 1.8128,                 1.8282,                0.52045,                0.67059,                0.61991,                0.28367,                 3.9496,                 2.4594,                 2.1945,              0.0011008,              0.0011008,              0.0011008
                    234,                 2.8805,                 1.8169,                  1.799,                0.52045,                0.67059,                0.61991,                0.28367,                 3.9496,                 2.4594,                 2.1945,              0.0010994,              0.0010994,              0.0010994
                    235,                 2.7578,                 1.6259,                   1.82,                0.52045,                0.67059,                0.61991,                0.28367,                 3.9496,                 2.4594,                 2.1945,               0.001098,               0.001098,               0.001098
                    236,                 2.6465,                 1.8113,                 1.8095,                0.64664,                0.51375,                0.63343,                0.27055,                 4.0109,                 2.4154,                 2.2201,              0.0010965,              0.0010965,              0.0010965
                    237,                 2.9336,                 1.8921,                 1.8543,                0.64664,                0.51375,                0.63343,                0.27055,                 4.0109,                 2.4154,                 2.2201,              0.0010951,              0.0010951,              0.0010951
                    238,                 2.9874,                 1.8264,                 1.8186,                0.64664,                0.51375,                0.63343,                0.27055,                 4.0109,                 2.4154,                 2.2201,              0.0010937,              0.0010937,              0.0010937
                    239,                 4.2132,                 2.4364,                 1.8675,                0.64664,                0.51375,                0.63343,                0.27055,                 4.0109,                 2.4154,                 2.2201,              0.0010923,              0.0010923,              0.0010923
                    240,                 2.6702,                 1.6232,                 1.8279,                0.62403,                 0.4913,                0.61315,                0.25832,                 4.2188,                  2.448,                 2.2279,              0.0010909,              0.0010909,              0.0010909
                    241,                 2.7791,                 1.8686,                 1.8772,                0.62403,                 0.4913,                0.61315,                0.25832,                 4.2188,                  2.448,                 2.2279,              0.0010895,              0.0010895,              0.0010895
                    242,                 2.7833,                 2.1341,                 1.9006,                0.62403,                 0.4913,                0.61315,                0.25832,                 4.2188,                  2.448,                 2.2279,              0.0010881,              0.0010881,              0.0010881
                    243,                 2.8479,                 1.9079,                  1.952,                0.62403,                 0.4913,                0.61315,                0.25832,                 4.2188,                  2.448,                 2.2279,              0.0010866,              0.0010866,              0.0010866
                    244,                 3.3469,                 2.0311,                 1.8226,                0.64183,                0.47797,                  0.605,                0.27708,                 4.1082,                 2.4886,                 2.1929,              0.0010852,              0.0010852,              0.0010852
                    245,                 2.7297,                 1.9007,                 1.8234,                0.64183,                0.47797,                  0.605,                0.27708,                 4.1082,                 2.4886,                 2.1929,              0.0010838,              0.0010838,              0.0010838
                    246,                 2.7938,                  1.777,                 1.8457,                0.64183,                0.47797,                  0.605,                0.27708,                 4.1082,                 2.4886,                 2.1929,              0.0010824,              0.0010824,              0.0010824
                    247,                 2.7023,                  1.772,                 1.8875,                0.64183,                0.47797,                  0.605,                0.27708,                 4.1082,                 2.4886,                 2.1929,               0.001081,               0.001081,               0.001081
                    248,                  2.737,                 1.7624,                 1.8267,                0.58388,                0.63945,                0.61682,                0.29026,                  3.919,                 2.4469,                 2.1717,              0.0010796,              0.0010796,              0.0010796
                    249,                  2.972,                  1.938,                 1.9319,                0.58388,                0.63945,                0.61682,                0.29026,                  3.919,                 2.4469,                 2.1717,              0.0010782,              0.0010782,              0.0010782
                    250,                 2.9693,                 1.9444,                 1.8393,                0.58388,                0.63945,                0.61682,                0.29026,                  3.919,                 2.4469,                 2.1717,              0.0010767,              0.0010767,              0.0010767
                    251,                 3.1214,                   2.01,                 1.8312,                0.58388,                0.63945,                0.61682,                0.29026,                  3.919,                 2.4469,                 2.1717,              0.0010753,              0.0010753,              0.0010753
                    252,                 2.9941,                 1.8261,                 1.8171,                0.53533,                0.65067,                0.61346,                0.30026,                 3.9495,                 2.4472,                 2.1773,              0.0010739,              0.0010739,              0.0010739
                    253,                  2.768,                 1.7842,                 1.8567,                0.53533,                0.65067,                0.61346,                0.30026,                 3.9495,                 2.4472,                 2.1773,              0.0010725,              0.0010725,              0.0010725
                    254,                 3.0898,                 1.9753,                 1.8289,                0.53533,                0.65067,                0.61346,                0.30026,                 3.9495,                 2.4472,                 2.1773,              0.0010711,              0.0010711,              0.0010711
                    255,                 2.6822,                  1.714,                 1.8305,                0.53533,                0.65067,                0.61346,                0.30026,                 3.9495,                 2.4472,                 2.1773,              0.0010697,              0.0010697,              0.0010697
                    256,                 2.4755,                 1.6849,                 1.7995,                0.52302,                0.66947,                0.61144,                0.29804,                 4.0189,                 2.4259,                 2.1831,              0.0010682,              0.0010682,              0.0010682
                    257,                  2.592,                 1.8408,                 1.9121,                0.52302,                0.66947,                0.61144,                0.29804,                 4.0189,                 2.4259,                 2.1831,              0.0010668,              0.0010668,              0.0010668
                    258,                 2.9293,                 1.7398,                 1.7904,                0.52302,                0.66947,                0.61144,                0.29804,                 4.0189,                 2.4259,                 2.1831,              0.0010654,              0.0010654,              0.0010654
                    259,                 2.8402,                 1.7017,                 1.7711,                0.52302,                0.66947,                0.61144,                0.29804,                 4.0189,                 2.4259,                 2.1831,               0.001064,               0.001064,               0.001064
                    260,                 2.6951,                 1.6444,                 1.8111,                0.65512,                0.49327,                0.61554,                0.26967,                 3.9787,                 2.3645,                 2.1734,              0.0010626,              0.0010626,              0.0010626
                    261,                 2.6955,                  1.762,                 1.7713,                0.65512,                0.49327,                0.61554,                0.26967,                 3.9787,                 2.3645,                 2.1734,              0.0010612,              0.0010612,              0.0010612
                    262,                 2.6671,                 1.6036,                  1.802,                0.65512,                0.49327,                0.61554,                0.26967,                 3.9787,                 2.3645,                 2.1734,              0.0010598,              0.0010598,              0.0010598
                    263,                 2.7438,                  1.804,                 1.8136,                0.65512,                0.49327,                0.61554,                0.26967,                 3.9787,                 2.3645,                 2.1734,              0.0010583,              0.0010583,              0.0010583
                    264,                 2.7053,                 1.8087,                 1.8749,                 0.6512,                0.64955,                 0.6171,                0.28675,                 4.0303,                 2.3975,                 2.1707,              0.0010569,              0.0010569,              0.0010569
                    265,                 2.9033,                 1.7787,                 1.7962,                 0.6512,                0.64955,                 0.6171,                0.28675,                 4.0303,                 2.3975,                 2.1707,              0.0010555,              0.0010555,              0.0010555
                    266,                  3.079,                 1.9697,                 1.8444,                 0.6512,                0.64955,                 0.6171,                0.28675,                 4.0303,                 2.3975,                 2.1707,              0.0010541,              0.0010541,              0.0010541
                    267,                 2.9987,                 1.9017,                 1.8346,                 0.6512,                0.64955,                 0.6171,                0.28675,                 4.0303,                 2.3975,                 2.1707,              0.0010527,              0.0010527,              0.0010527
                    268,                 2.6674,                 1.6422,                 1.7462,                0.67634,                0.50084,                0.61587,                 0.2772,                 4.1377,                 2.4241,                 2.1733,              0.0010513,              0.0010513,              0.0010513
                    269,                 2.7983,                 1.7473,                  1.838,                0.67634,                0.50084,                0.61587,                 0.2772,                 4.1377,                 2.4241,                 2.1733,              0.0010499,              0.0010499,              0.0010499
                    270,                 2.9055,                 1.8725,                 1.8447,                0.67634,                0.50084,                0.61587,                 0.2772,                 4.1377,                 2.4241,                 2.1733,              0.0010484,              0.0010484,              0.0010484
                    271,                 2.8779,                 1.6383,                  1.767,                0.67634,                0.50084,                0.61587,                 0.2772,                 4.1377,                 2.4241,                 2.1733,               0.001047,               0.001047,               0.001047
                    272,                  2.993,                 1.8414,                 1.8779,                0.36979,                0.55576,                0.53142,                0.21634,                 4.0472,                 2.4716,                 2.1444,              0.0010456,              0.0010456,              0.0010456
                    273,                 2.9517,                 1.8344,                 1.7905,                0.36979,                0.55576,                0.53142,                0.21634,                 4.0472,                 2.4716,                 2.1444,              0.0010442,              0.0010442,              0.0010442
                    274,                 3.0322,                 1.7854,                 1.7665,                0.36979,                0.55576,                0.53142,                0.21634,                 4.0472,                 2.4716,                 2.1444,              0.0010428,              0.0010428,              0.0010428
                    275,                 2.7465,                   1.71,                 1.8516,                0.36979,                0.55576,                0.53142,                0.21634,                 4.0472,                 2.4716,                 2.1444,              0.0010414,              0.0010414,              0.0010414
                    276,                 2.5647,                 1.5967,                 1.8073,                0.44408,                0.64483,                0.55823,                  0.242,                 3.8626,                  2.462,                 2.1385,                0.00104,                0.00104,                0.00104
                    277,                 2.7184,                 2.0037,                 1.8476,                0.44408,                0.64483,                0.55823,                  0.242,                 3.8626,                  2.462,                 2.1385,              0.0010385,              0.0010385,              0.0010385
                    278,                 2.6644,                 1.7633,                 1.8117,                0.44408,                0.64483,                0.55823,                  0.242,                 3.8626,                  2.462,                 2.1385,              0.0010371,              0.0010371,              0.0010371
                    279,                 2.6127,                 1.5552,                 1.7898,                0.44408,                0.64483,                0.55823,                  0.242,                 3.8626,                  2.462,                 2.1385,              0.0010357,              0.0010357,              0.0010357
                    280,                 3.0504,                 1.8909,                 1.9006,                 0.6852,                 0.5275,                0.63112,                0.26596,                 3.7968,                  2.357,                 2.1252,              0.0010343,              0.0010343,              0.0010343
                    281,                 2.5392,                 1.6095,                 1.8241,                 0.6852,                 0.5275,                0.63112,                0.26596,                 3.7968,                  2.357,                 2.1252,              0.0010329,              0.0010329,              0.0010329
                    282,                 3.0841,                 1.8175,                 1.7775,                 0.6852,                 0.5275,                0.63112,                0.26596,                 3.7968,                  2.357,                 2.1252,              0.0010315,              0.0010315,              0.0010315
                    283,                 2.4496,                 1.8238,                 1.7801,                 0.6852,                 0.5275,                0.63112,                0.26596,                 3.7968,                  2.357,                 2.1252,              0.0010301,              0.0010301,              0.0010301
                    284,                 2.6909,                 1.6425,                  1.798,                0.69115,                0.53311,                0.64457,                0.27867,                 3.7946,                 2.3348,                 2.1122,              0.0010286,              0.0010286,              0.0010286
                    285,                 3.0067,                 1.7012,                 1.8381,                0.69115,                0.53311,                0.64457,                0.27867,                 3.7946,                 2.3348,                 2.1122,              0.0010272,              0.0010272,              0.0010272
                    286,                 2.6174,                 1.7422,                 1.8346,                0.69115,                0.53311,                0.64457,                0.27867,                 3.7946,                 2.3348,                 2.1122,              0.0010258,              0.0010258,              0.0010258
                    287,                 2.9685,                 1.8054,                 1.7971,                0.69115,                0.53311,                0.64457,                0.27867,                 3.7946,                 2.3348,                 2.1122,              0.0010244,              0.0010244,              0.0010244
                    288,                 2.6106,                 1.5429,                 1.7449,                0.57041,                0.70426,                0.64903,                0.27315,                 3.9057,                 2.3678,                 2.1223,               0.001023,               0.001023,               0.001023
                    289,                 3.0449,                 1.8496,                 1.7662,                0.57041,                0.70426,                0.64903,                0.27315,                 3.9057,                 2.3678,                 2.1223,              0.0010216,              0.0010216,              0.0010216
                    290,                 2.7418,                 1.8302,                  1.814,                0.57041,                0.70426,                0.64903,                0.27315,                 3.9057,                 2.3678,                 2.1223,              0.0010201,              0.0010201,              0.0010201
                    291,                 2.8445,                 1.7279,                  1.788,                0.57041,                0.70426,                0.64903,                0.27315,                 3.9057,                 2.3678,                 2.1223,              0.0010187,              0.0010187,              0.0010187
                    292,                 3.0412,                 1.8433,                 1.8181,                0.50752,                0.69108,                0.63106,                0.28295,                 4.0181,                 2.3838,                 2.1371,              0.0010173,              0.0010173,              0.0010173
                    293,                 2.9863,                  1.875,                 1.8583,                0.50752,                0.69108,                0.63106,                0.28295,                 4.0181,                 2.3838,                 2.1371,              0.0010159,              0.0010159,              0.0010159
                    294,                 2.7779,                 1.6622,                  1.817,                0.50752,                0.69108,                0.63106,                0.28295,                 4.0181,                 2.3838,                 2.1371,              0.0010145,              0.0010145,              0.0010145
                    295,                 3.0593,                 1.8753,                 1.8453,                0.50752,                0.69108,                0.63106,                0.28295,                 4.0181,                 2.3838,                 2.1371,              0.0010131,              0.0010131,              0.0010131
                    296,                 2.6156,                 1.5888,                  1.792,                0.65015,                 0.6821,                0.63312,                0.30691,                  3.929,                  2.379,                 2.1412,              0.0010117,              0.0010117,              0.0010117
                    297,                 2.8619,                 1.7246,                 1.8173,                0.65015,                 0.6821,                0.63312,                0.30691,                  3.929,                  2.379,                 2.1412,              0.0010102,              0.0010102,              0.0010102
                    298,                 2.7375,                  1.854,                 1.8379,                0.65015,                 0.6821,                0.63312,                0.30691,                  3.929,                  2.379,                 2.1412,              0.0010088,              0.0010088,              0.0010088
                    299,                 2.9372,                 1.8589,                 1.8968,                0.65015,                 0.6821,                0.63312,                0.30691,                  3.929,                  2.379,                 2.1412,              0.0010074,              0.0010074,              0.0010074
                    300,                 2.8058,                 1.7187,                 1.8387,                0.71125,                0.47278,                0.61563,                0.29845,                 3.8761,                 2.4265,                 2.1456,               0.001006,               0.001006,               0.001006
                    301,                 2.8989,                 1.6871,                 1.7901,                0.71125,                0.47278,                0.61563,                0.29845,                 3.8761,                 2.4265,                 2.1456,              0.0010046,              0.0010046,              0.0010046
                    302,                 2.8481,                 1.6538,                 1.8186,                0.71125,                0.47278,                0.61563,                0.29845,                 3.8761,                 2.4265,                 2.1456,              0.0010032,              0.0010032,              0.0010032
                    303,                  2.727,                 1.5808,                 1.7602,                0.71125,                0.47278,                0.61563,                0.29845,                 3.8761,                 2.4265,                 2.1456,              0.0010018,              0.0010018,              0.0010018
