                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    301,                 2.5099,                 1.6034,                 1.7751,                0.79615,                0.45279,                 0.4793,                0.26348,                 3.2381,                 2.0948,                 1.9523,             0.00058017,             0.00058017,             0.00058017
                    302,                  2.823,                  1.716,                 1.7814,                0.79615,                0.45279,                 0.4793,                0.26348,                 3.2381,                 2.0948,                 1.9523,             0.00057734,             0.00057734,             0.00057734
                    303,                 2.8167,                 1.8158,                 1.7955,                0.79615,                0.45279,                 0.4793,                0.26348,                 3.2381,                 2.0948,                 1.9523,             0.00057452,             0.00057452,             0.00057452
                    304,                 2.7562,                 1.7308,                 1.7873,                0.82796,                0.42005,                0.47707,                0.25018,                 3.3195,                 2.1196,                 1.9535,             0.00057169,             0.00057169,             0.00057169
                    305,                 2.8437,                 1.8539,                 1.8142,                0.82796,                0.42005,                0.47707,                0.25018,                 3.3195,                 2.1196,                 1.9535,             0.00056886,             0.00056886,             0.00056886
                    306,                 2.6012,                 1.6753,                 1.7911,                0.82796,                0.42005,                0.47707,                0.25018,                 3.3195,                 2.1196,                 1.9535,             0.00056603,             0.00056603,             0.00056603
                    307,                 2.6643,                 1.7573,                 1.8258,                0.82796,                0.42005,                0.47707,                0.25018,                 3.3195,                 2.1196,                 1.9535,              0.0005632,              0.0005632,              0.0005632
                    308,                 2.6898,                  1.704,                 1.7882,                0.81714,                0.42758,                0.48169,                0.24597,                 3.3776,                 2.0913,                 1.9485,             0.00056037,             0.00056037,             0.00056037
                    309,                 2.5483,                 1.6097,                 1.7589,                0.81714,                0.42758,                0.48169,                0.24597,                 3.3776,                 2.0913,                 1.9485,             0.00055754,             0.00055754,             0.00055754
                    310,                 2.4957,                 1.6212,                 1.7851,                0.81714,                0.42758,                0.48169,                0.24597,                 3.3776,                 2.0913,                 1.9485,             0.00055471,             0.00055471,             0.00055471
                    311,                 2.7356,                 1.6937,                   1.74,                0.81714,                0.42758,                0.48169,                0.24597,                 3.3776,                 2.0913,                 1.9485,             0.00055188,             0.00055188,             0.00055188
                    312,                 2.7413,                 1.7639,                 1.7834,                0.82337,                0.43866,                0.48993,                0.25064,                 3.4325,                  2.104,                 1.9625,             0.00054905,             0.00054905,             0.00054905
                    313,                 2.5235,                 1.6391,                 1.7936,                0.82337,                0.43866,                0.48993,                0.25064,                 3.4325,                  2.104,                 1.9625,             0.00054622,             0.00054622,             0.00054622
                    314,                 2.5971,                 1.6309,                 1.8105,                0.82337,                0.43866,                0.48993,                0.25064,                 3.4325,                  2.104,                 1.9625,             0.00054339,             0.00054339,             0.00054339
                    315,                 2.5623,                  1.568,                 1.7743,                0.82337,                0.43866,                0.48993,                0.25064,                 3.4325,                  2.104,                 1.9625,             0.00054056,             0.00054056,             0.00054056
                    316,                 2.6264,                 1.7156,                 1.7933,                0.48906,                0.70061,                0.68189,                0.36587,                 3.3565,                 2.0917,                  1.969,             0.00053773,             0.00053773,             0.00053773
                    317,                 2.5691,                  1.665,                 1.7454,                0.48906,                0.70061,                0.68189,                0.36587,                 3.3565,                 2.0917,                  1.969,              0.0005349,              0.0005349,              0.0005349
                    318,                 2.5476,                 1.7083,                 1.7681,                0.48906,                0.70061,                0.68189,                0.36587,                 3.3565,                 2.0917,                  1.969,             0.00053207,             0.00053207,             0.00053207
                    319,                 2.5197,                 1.5952,                 1.7639,                0.48906,                0.70061,                0.68189,                0.36587,                 3.3565,                 2.0917,                  1.969,             0.00052924,             0.00052924,             0.00052924
                    320,                 2.6408,                 1.6774,                 1.7761,                0.46647,                0.70022,                 0.6672,                0.37822,                 3.2174,                 2.0588,                 1.9431,             0.00052642,             0.00052642,             0.00052642
                    321,                 2.7946,                 1.7959,                  1.753,                0.46647,                0.70022,                 0.6672,                0.37822,                 3.2174,                 2.0588,                 1.9431,             0.00052359,             0.00052359,             0.00052359
                    322,                 2.3285,                 1.6316,                 1.7457,                0.46647,                0.70022,                 0.6672,                0.37822,                 3.2174,                 2.0588,                 1.9431,             0.00052076,             0.00052076,             0.00052076
                    323,                 2.6669,                 1.7277,                 1.7509,                0.46647,                0.70022,                 0.6672,                0.37822,                 3.2174,                 2.0588,                 1.9431,             0.00051793,             0.00051793,             0.00051793
                    324,                 2.4773,                 1.7125,                 1.7783,                0.46944,                0.70642,                0.66201,                0.38103,                 3.2295,                 2.0738,                  1.944,              0.0005151,              0.0005151,              0.0005151
                    325,                 2.7225,                 1.7225,                 1.8006,                0.46944,                0.70642,                0.66201,                0.38103,                 3.2295,                 2.0738,                  1.944,             0.00051227,             0.00051227,             0.00051227
                    326,                 2.5843,                 1.5913,                 1.7743,                0.46944,                0.70642,                0.66201,                0.38103,                 3.2295,                 2.0738,                  1.944,             0.00050944,             0.00050944,             0.00050944
                    327,                  3.097,                 1.7802,                  1.779,                0.46944,                0.70642,                0.66201,                0.38103,                 3.2295,                 2.0738,                  1.944,             0.00050661,             0.00050661,             0.00050661
                    328,                  2.382,                 1.6545,                 1.7836,                 0.4425,                0.70496,                  0.657,                0.39201,                 3.3017,                 2.1016,                 1.9552,             0.00050378,             0.00050378,             0.00050378
                    329,                 2.6338,                 1.6726,                 1.7822,                 0.4425,                0.70496,                  0.657,                0.39201,                 3.3017,                 2.1016,                 1.9552,             0.00050095,             0.00050095,             0.00050095
                    330,                 2.5484,                 1.6829,                 1.7964,                 0.4425,                0.70496,                  0.657,                0.39201,                 3.3017,                 2.1016,                 1.9552,             0.00049812,             0.00049812,             0.00049812
                    331,                 2.5869,                   1.61,                 1.7764,                 0.4425,                0.70496,                  0.657,                0.39201,                 3.3017,                 2.1016,                 1.9552,             0.00049529,             0.00049529,             0.00049529
                    332,                 2.6397,                 1.6771,                 1.7838,                0.41806,                0.70128,                 0.6533,                0.38289,                 3.3338,                 2.1404,                   1.95,             0.00049246,             0.00049246,             0.00049246
                    333,                 2.4747,                 1.6041,                 1.7659,                0.41806,                0.70128,                 0.6533,                0.38289,                 3.3338,                 2.1404,                   1.95,             0.00048963,             0.00048963,             0.00048963
                    334,                 2.5615,                 1.6742,                 1.7817,                0.41806,                0.70128,                 0.6533,                0.38289,                 3.3338,                 2.1404,                   1.95,              0.0004868,              0.0004868,              0.0004868
                    335,                  2.448,                 1.6331,                 1.7706,                0.41806,                0.70128,                 0.6533,                0.38289,                 3.3338,                 2.1404,                   1.95,             0.00048397,             0.00048397,             0.00048397
                    336,                 2.5503,                 1.6295,                 1.7688,                0.43448,                0.70139,                0.66156,                0.38863,                  3.302,                  2.111,                 1.9368,             0.00048114,             0.00048114,             0.00048114
                    337,                 2.8494,                 1.7788,                  1.795,                0.43448,                0.70139,                0.66156,                0.38863,                  3.302,                  2.111,                 1.9368,             0.00047831,             0.00047831,             0.00047831
                    338,                  2.689,                 1.6905,                 1.7917,                0.43448,                0.70139,                0.66156,                0.38863,                  3.302,                  2.111,                 1.9368,             0.00047549,             0.00047549,             0.00047549
                    339,                 2.5974,                  1.573,                  1.777,                0.43448,                0.70139,                0.66156,                0.38863,                  3.302,                  2.111,                 1.9368,             0.00047266,             0.00047266,             0.00047266
                    340,                 2.3785,                 1.5647,                 1.7481,                0.45669,                0.69545,                0.66551,                0.38816,                 3.3201,                 2.0947,                 1.9422,             0.00046983,             0.00046983,             0.00046983
                    341,                 2.4929,                  1.718,                 1.7817,                0.45669,                0.69545,                0.66551,                0.38816,                 3.3201,                 2.0947,                 1.9422,               0.000467,               0.000467,               0.000467
                    342,                 2.6389,                 1.6691,                 1.7348,                0.45669,                0.69545,                0.66551,                0.38816,                 3.3201,                 2.0947,                 1.9422,             0.00046417,             0.00046417,             0.00046417
                    343,                 2.6008,                 1.6605,                 1.7678,                0.45669,                0.69545,                0.66551,                0.38816,                 3.3201,                 2.0947,                 1.9422,             0.00046134,             0.00046134,             0.00046134
                    344,                 2.9268,                 1.7905,                 1.7868,                0.43964,                0.70773,                0.67031,                0.37124,                 3.3156,                 2.0623,                 1.9382,             0.00045851,             0.00045851,             0.00045851
                    345,                  2.552,                 1.6173,                 1.7648,                0.43964,                0.70773,                0.67031,                0.37124,                 3.3156,                 2.0623,                 1.9382,             0.00045568,             0.00045568,             0.00045568
                    346,                 2.7025,                 1.7099,                 1.7694,                0.43964,                0.70773,                0.67031,                0.37124,                 3.3156,                 2.0623,                 1.9382,             0.00045285,             0.00045285,             0.00045285
                    347,                 2.5655,                 1.6375,                 1.7987,                0.43964,                0.70773,                0.67031,                0.37124,                 3.3156,                 2.0623,                 1.9382,             0.00045002,             0.00045002,             0.00045002
                    348,                 2.5667,                 1.7104,                 1.7644,                0.43008,                0.70998,                0.66226,                0.34945,                 3.2851,                 2.0504,                  1.927,             0.00044719,             0.00044719,             0.00044719
                    349,                 2.4567,                 1.5406,                 1.7525,                0.43008,                0.70998,                0.66226,                0.34945,                 3.2851,                 2.0504,                  1.927,             0.00044436,             0.00044436,             0.00044436
                    350,                 2.6905,                  1.678,                 1.7535,                0.43008,                0.70998,                0.66226,                0.34945,                 3.2851,                 2.0504,                  1.927,             0.00044153,             0.00044153,             0.00044153
                    351,                 2.5377,                 1.6962,                 1.7212,                0.43008,                0.70998,                0.66226,                0.34945,                 3.2851,                 2.0504,                  1.927,              0.0004387,              0.0004387,              0.0004387
                    352,                 2.3916,                 1.5168,                 1.7473,                0.41138,                  0.715,                0.66975,                0.35628,                 3.2228,                 2.0376,                 1.9194,             0.00043587,             0.00043587,             0.00043587
                    353,                 2.5264,                 1.6202,                  1.752,                0.41138,                  0.715,                0.66975,                0.35628,                 3.2228,                 2.0376,                 1.9194,             0.00043304,             0.00043304,             0.00043304
                    354,                 2.6678,                 1.7793,                 1.8146,                0.41138,                  0.715,                0.66975,                0.35628,                 3.2228,                 2.0376,                 1.9194,             0.00043021,             0.00043021,             0.00043021
                    355,                 2.4029,                 1.6206,                 1.7646,                0.41138,                  0.715,                0.66975,                0.35628,                 3.2228,                 2.0376,                 1.9194,             0.00042739,             0.00042739,             0.00042739
                    356,                 2.5328,                 1.6456,                  1.764,                0.41815,                0.71514,                0.67235,                0.36515,                 3.1307,                 2.0267,                  1.912,             0.00042456,             0.00042456,             0.00042456
                    357,                  2.424,                 1.6526,                 1.7646,                0.41815,                0.71514,                0.67235,                0.36515,                 3.1307,                 2.0267,                  1.912,             0.00042173,             0.00042173,             0.00042173
                    358,                 2.4596,                 1.5787,                 1.7536,                0.41815,                0.71514,                0.67235,                0.36515,                 3.1307,                 2.0267,                  1.912,              0.0004189,              0.0004189,              0.0004189
                    359,                 2.5518,                 1.5742,                 1.7721,                0.41815,                0.71514,                0.67235,                0.36515,                 3.1307,                 2.0267,                  1.912,             0.00041607,             0.00041607,             0.00041607
                    360,                 2.5509,                 1.5707,                 1.7624,                0.44395,                0.69393,                0.66611,                0.35635,                 3.2117,                  2.068,                 1.9266,             0.00041324,             0.00041324,             0.00041324
                    361,                 2.6676,                 1.6714,                 1.7777,                0.44395,                0.69393,                0.66611,                0.35635,                 3.2117,                  2.068,                 1.9266,             0.00041041,             0.00041041,             0.00041041
                    362,                 2.5985,                  1.667,                  1.771,                0.44395,                0.69393,                0.66611,                0.35635,                 3.2117,                  2.068,                 1.9266,             0.00040758,             0.00040758,             0.00040758
                    363,                 2.6387,                 1.7009,                 1.7898,                0.44395,                0.69393,                0.66611,                0.35635,                 3.2117,                  2.068,                 1.9266,             0.00040475,             0.00040475,             0.00040475
                    364,                 2.5809,                 1.6639,                 1.7888,                 0.4924,                0.67919,                0.66573,                0.34952,                 3.2965,                  2.087,                 1.9417,             0.00040192,             0.00040192,             0.00040192
                    365,                 2.5194,                  1.579,                 1.7403,                 0.4924,                0.67919,                0.66573,                0.34952,                 3.2965,                  2.087,                 1.9417,             0.00039909,             0.00039909,             0.00039909
                    366,                 2.6043,                 1.6576,                  1.779,                 0.4924,                0.67919,                0.66573,                0.34952,                 3.2965,                  2.087,                 1.9417,             0.00039626,             0.00039626,             0.00039626
                    367,                 2.5119,                 1.5869,                 1.7773,                 0.4924,                0.67919,                0.66573,                0.34952,                 3.2965,                  2.087,                 1.9417,             0.00039343,             0.00039343,             0.00039343
                    368,                 2.7373,                 1.6904,                 1.8014,                0.53006,                0.67447,                0.67156,                0.35411,                 3.2157,                 2.0553,                 1.9257,              0.0003906,              0.0003906,              0.0003906
                    369,                 2.3833,                 1.5978,                 1.7905,                0.53006,                0.67447,                0.67156,                0.35411,                 3.2157,                 2.0553,                 1.9257,             0.00038777,             0.00038777,             0.00038777
                    370,                 2.3786,                 1.5316,                 1.7428,                0.53006,                0.67447,                0.67156,                0.35411,                 3.2157,                 2.0553,                 1.9257,             0.00038494,             0.00038494,             0.00038494
                    371,                 2.1724,                  1.493,                 1.7376,                0.53006,                0.67447,                0.67156,                0.35411,                 3.2157,                 2.0553,                 1.9257,             0.00038211,             0.00038211,             0.00038211
                    372,                 2.5366,                 1.5546,                 1.7714,                 0.5651,                0.66496,                0.67023,                0.36343,                 3.1301,                 2.0146,                 1.9082,             0.00037929,             0.00037929,             0.00037929
                    373,                 2.3932,                 1.5979,                 1.7673,                 0.5651,                0.66496,                0.67023,                0.36343,                 3.1301,                 2.0146,                 1.9082,             0.00037646,             0.00037646,             0.00037646
                    374,                 2.4613,                 1.9794,                 1.8169,                 0.5651,                0.66496,                0.67023,                0.36343,                 3.1301,                 2.0146,                 1.9082,             0.00037363,             0.00037363,             0.00037363
                    375,                 2.4311,                 1.5711,                 1.7823,                 0.5651,                0.66496,                0.67023,                0.36343,                 3.1301,                 2.0146,                 1.9082,              0.0003708,              0.0003708,              0.0003708
                    376,                 2.2421,                 1.7253,                 1.7775,                0.58301,                0.64267,                0.65749,                0.36852,                 3.0982,                  2.031,                 1.9086,             0.00036797,             0.00036797,             0.00036797
                    377,                 2.3474,                 1.5273,                 1.7596,                0.58301,                0.64267,                0.65749,                0.36852,                 3.0982,                  2.031,                 1.9086,             0.00036514,             0.00036514,             0.00036514
                    378,                 2.5321,                 1.6164,                 1.7644,                0.58301,                0.64267,                0.65749,                0.36852,                 3.0982,                  2.031,                 1.9086,             0.00036231,             0.00036231,             0.00036231
                    379,                 2.8417,                  1.741,                 1.7401,                0.58301,                0.64267,                0.65749,                0.36852,                 3.0982,                  2.031,                 1.9086,             0.00035948,             0.00035948,             0.00035948
                    380,                 2.5723,                 1.5902,                 1.7509,                0.58286,                0.63053,                0.66004,                0.37652,                 3.1401,                 2.0298,                 1.9167,             0.00035665,             0.00035665,             0.00035665
                    381,                 2.5597,                 1.6678,                 1.8133,                0.58286,                0.63053,                0.66004,                0.37652,                 3.1401,                 2.0298,                 1.9167,             0.00035382,             0.00035382,             0.00035382
                    382,                 2.4511,                 1.6253,                 1.8043,                0.58286,                0.63053,                0.66004,                0.37652,                 3.1401,                 2.0298,                 1.9167,             0.00035099,             0.00035099,             0.00035099
                    383,                 2.4249,                 1.6564,                 1.7835,                0.58286,                0.63053,                0.66004,                0.37652,                 3.1401,                 2.0298,                 1.9167,             0.00034816,             0.00034816,             0.00034816
                    384,                 2.6998,                 1.7007,                 1.7738,                 0.5613,                0.63569,                0.66083,                0.36997,                 3.2718,                 2.0454,                 1.9293,             0.00034533,             0.00034533,             0.00034533
                    385,                 2.5239,                 1.5992,                 1.7621,                 0.5613,                0.63569,                0.66083,                0.36997,                 3.2718,                 2.0454,                 1.9293,              0.0003425,              0.0003425,              0.0003425
                    386,                 2.3577,                 1.6006,                 1.7484,                 0.5613,                0.63569,                0.66083,                0.36997,                 3.2718,                 2.0454,                 1.9293,             0.00033967,             0.00033967,             0.00033967
                    387,                 2.2657,                 1.4953,                 1.7316,                 0.5613,                0.63569,                0.66083,                0.36997,                 3.2718,                 2.0454,                 1.9293,             0.00033684,             0.00033684,             0.00033684
                    388,                 2.4105,                 1.5142,                 1.7585,                0.55612,                0.63967,                0.65718,                0.35141,                  3.356,                 2.0798,                 1.9356,             0.00033401,             0.00033401,             0.00033401
                    389,                 2.5391,                 1.6309,                 1.8208,                0.55612,                0.63967,                0.65718,                0.35141,                  3.356,                 2.0798,                 1.9356,             0.00033119,             0.00033119,             0.00033119
                    390,                 2.3911,                  1.599,                 1.7481,                0.55612,                0.63967,                0.65718,                0.35141,                  3.356,                 2.0798,                 1.9356,             0.00032836,             0.00032836,             0.00032836
                    391,                  2.759,                 1.7819,                  1.775,                0.55612,                0.63967,                0.65718,                0.35141,                  3.356,                 2.0798,                 1.9356,             0.00032553,             0.00032553,             0.00032553
                    392,                 2.4597,                 1.5602,                  1.758,                0.55699,                0.62829,                0.65491,                0.35111,                  3.365,                  2.092,                 1.9356,              0.0003227,              0.0003227,              0.0003227
                    393,                 2.3761,                  1.534,                 1.7804,                0.55699,                0.62829,                0.65491,                0.35111,                  3.365,                  2.092,                 1.9356,             0.00031987,             0.00031987,             0.00031987
                    394,                 2.5843,                  1.741,                  1.803,                0.55699,                0.62829,                0.65491,                0.35111,                  3.365,                  2.092,                 1.9356,             0.00031704,             0.00031704,             0.00031704
                    395,                 2.3935,                 1.6346,                 1.7574,                0.55699,                0.62829,                0.65491,                0.35111,                  3.365,                  2.092,                 1.9356,             0.00031421,             0.00031421,             0.00031421
                    396,                 2.3905,                 1.5599,                 1.7646,                0.56333,                0.62789,                 0.6587,                0.36709,                  3.303,                 2.0908,                 1.9311,             0.00031138,             0.00031138,             0.00031138
                    397,                 2.4401,                 1.5958,                 1.7807,                0.56333,                0.62789,                 0.6587,                0.36709,                  3.303,                 2.0908,                 1.9311,             0.00030855,             0.00030855,             0.00030855
                    398,                 2.4209,                 1.5664,                  1.758,                0.56333,                0.62789,                 0.6587,                0.36709,                  3.303,                 2.0908,                 1.9311,             0.00030572,             0.00030572,             0.00030572
                    399,                 2.7401,                  1.728,                 1.7482,                0.56333,                0.62789,                 0.6587,                0.36709,                  3.303,                 2.0908,                 1.9311,             0.00030289,             0.00030289,             0.00030289
                    400,                 2.4214,                 1.5039,                 1.7372,                0.56166,                0.62536,                0.65938,                0.37651,                 3.2497,                  2.082,                  1.929,             0.00030006,             0.00030006,             0.00030006
                    401,                 2.5837,                 1.6999,                 1.7407,                0.56166,                0.62536,                0.65938,                0.37651,                 3.2497,                  2.082,                  1.929,             0.00029723,             0.00029723,             0.00029723
                    402,                 2.4038,                 1.5327,                 1.6917,                0.56166,                0.62536,                0.65938,                0.37651,                 3.2497,                  2.082,                  1.929,              0.0002944,              0.0002944,              0.0002944
                    403,                  2.317,                 1.4582,                 1.7562,                0.56166,                0.62536,                0.65938,                0.37651,                 3.2497,                  2.082,                  1.929,             0.00029157,             0.00029157,             0.00029157
                    404,                 2.5301,                 1.5623,                 1.7571,                0.55507,                0.63014,                0.65573,                0.37586,                 3.2465,                 2.0901,                 1.9388,             0.00028874,             0.00028874,             0.00028874
                    405,                 2.3505,                 1.5256,                 1.7678,                0.55507,                0.63014,                0.65573,                0.37586,                 3.2465,                 2.0901,                 1.9388,             0.00028591,             0.00028591,             0.00028591
                    406,                 2.3461,                 1.4997,                 1.7569,                0.55507,                0.63014,                0.65573,                0.37586,                 3.2465,                 2.0901,                 1.9388,             0.00028308,             0.00028308,             0.00028308
                    407,                  2.336,                 1.5545,                 1.7523,                0.55507,                0.63014,                0.65573,                0.37586,                 3.2465,                 2.0901,                 1.9388,             0.00028026,             0.00028026,             0.00028026
                    408,                 2.5883,                 1.6052,                 1.7192,                0.55321,                0.63438,                0.65196,                0.38577,                 3.3242,                 2.1051,                 1.9472,             0.00027743,             0.00027743,             0.00027743
                    409,                  2.422,                 1.5398,                 1.7593,                0.55321,                0.63438,                0.65196,                0.38577,                 3.3242,                 2.1051,                 1.9472,              0.0002746,              0.0002746,              0.0002746
                    410,                 2.3012,                 1.5557,                 1.7297,                0.55321,                0.63438,                0.65196,                0.38577,                 3.3242,                 2.1051,                 1.9472,             0.00027177,             0.00027177,             0.00027177
                    411,                 2.4273,                 1.6345,                 1.7921,                0.55321,                0.63438,                0.65196,                0.38577,                 3.3242,                 2.1051,                 1.9472,             0.00026894,             0.00026894,             0.00026894
                    412,                 2.4068,                 1.5288,                 1.7246,                0.56149,                0.62347,                0.65069,                0.38927,                 3.2925,                 2.0974,                  1.943,             0.00026611,             0.00026611,             0.00026611
                    413,                 2.4722,                 1.5782,                 1.7542,                0.56149,                0.62347,                0.65069,                0.38927,                 3.2925,                 2.0974,                  1.943,             0.00026328,             0.00026328,             0.00026328
                    414,                 2.3809,                 1.4807,                 1.7299,                0.56149,                0.62347,                0.65069,                0.38927,                 3.2925,                 2.0974,                  1.943,             0.00026045,             0.00026045,             0.00026045
                    415,                 2.2528,                 1.5058,                 1.7726,                0.56149,                0.62347,                0.65069,                0.38927,                 3.2925,                 2.0974,                  1.943,             0.00025762,             0.00025762,             0.00025762
                    416,                 2.2929,                 1.5365,                 1.7365,                0.57601,                 0.6176,                0.65129,                 0.3966,                 3.2157,                  2.076,                 1.9333,             0.00025479,             0.00025479,             0.00025479
                    417,                 2.4344,                 1.6821,                 1.7709,                0.57601,                 0.6176,                0.65129,                 0.3966,                 3.2157,                  2.076,                 1.9333,             0.00025196,             0.00025196,             0.00025196
                    418,                 2.2902,                  1.499,                 1.7425,                0.57601,                 0.6176,                0.65129,                 0.3966,                 3.2157,                  2.076,                 1.9333,             0.00024913,             0.00024913,             0.00024913
                    419,                 2.5163,                 1.5814,                  1.766,                0.57601,                 0.6176,                0.65129,                 0.3966,                 3.2157,                  2.076,                 1.9333,              0.0002463,              0.0002463,              0.0002463
                    420,                 2.3054,                 1.6156,                 1.7779,                0.59074,                0.61042,                0.65446,                 0.4001,                 3.1631,                 2.0714,                 1.9228,             0.00024347,             0.00024347,             0.00024347
                    421,                 2.3863,                 1.5653,                 1.7458,                0.59074,                0.61042,                0.65446,                 0.4001,                 3.1631,                 2.0714,                 1.9228,             0.00024064,             0.00024064,             0.00024064
                    422,                 2.2924,                 1.5108,                 1.7289,                0.59074,                0.61042,                0.65446,                 0.4001,                 3.1631,                 2.0714,                 1.9228,             0.00023781,             0.00023781,             0.00023781
                    423,                 2.3485,                  1.527,                 1.7788,                0.59074,                0.61042,                0.65446,                 0.4001,                 3.1631,                 2.0714,                 1.9228,             0.00023498,             0.00023498,             0.00023498
                    424,                 2.2652,                 1.4873,                  1.735,                0.59508,                0.61623,                 0.6593,                 0.3975,                  3.209,                 2.0598,                 1.9235,             0.00023216,             0.00023216,             0.00023216
                    425,                 2.2233,                 1.4997,                 1.7376,                0.59508,                0.61623,                 0.6593,                 0.3975,                  3.209,                 2.0598,                 1.9235,             0.00022933,             0.00022933,             0.00022933
                    426,                 2.3796,                 1.4942,                 1.7655,                0.59508,                0.61623,                 0.6593,                 0.3975,                  3.209,                 2.0598,                 1.9235,              0.0002265,              0.0002265,              0.0002265
                    427,                  2.454,                 1.5468,                 1.7441,                0.59508,                0.61623,                 0.6593,                 0.3975,                  3.209,                 2.0598,                 1.9235,             0.00022367,             0.00022367,             0.00022367
                    428,                 2.2317,                 1.5266,                 1.7245,                0.58728,                0.61892,                0.65586,                 0.3919,                 3.2588,                 2.0755,                 1.9292,             0.00022084,             0.00022084,             0.00022084
                    429,                 2.1871,                 1.4447,                 1.7602,                0.58728,                0.61892,                0.65586,                 0.3919,                 3.2588,                 2.0755,                 1.9292,             0.00021801,             0.00021801,             0.00021801
                    430,                 2.1595,                 1.4089,                 1.7191,                0.58728,                0.61892,                0.65586,                 0.3919,                 3.2588,                 2.0755,                 1.9292,             0.00021518,             0.00021518,             0.00021518
                    431,                  2.331,                 1.5812,                  1.741,                0.58728,                0.61892,                0.65586,                 0.3919,                 3.2588,                 2.0755,                 1.9292,             0.00021235,             0.00021235,             0.00021235
                    432,                  2.644,                 1.6515,                 1.7632,                0.61872,                0.60385,                0.64954,                0.38028,                 3.2776,                 2.0627,                 1.9387,             0.00020952,             0.00020952,             0.00020952
                    433,                 2.3087,                 1.5382,                 1.7436,                0.61872,                0.60385,                0.64954,                0.38028,                 3.2776,                 2.0627,                 1.9387,             0.00020669,             0.00020669,             0.00020669
                    434,                 2.0592,                   1.39,                 1.7143,                0.61872,                0.60385,                0.64954,                0.38028,                 3.2776,                 2.0627,                 1.9387,             0.00020386,             0.00020386,             0.00020386
                    435,                 2.3402,                  1.567,                 1.7034,                0.61872,                0.60385,                0.64954,                0.38028,                 3.2776,                 2.0627,                 1.9387,             0.00020103,             0.00020103,             0.00020103
                    436,                 2.2901,                 1.5262,                 1.7661,                0.65597,                0.59778,                0.65279,                0.37587,                 3.2319,                 2.0697,                 1.9361,              0.0001982,              0.0001982,              0.0001982
                    437,                 2.3076,                 1.4434,                 1.7115,                0.65597,                0.59778,                0.65279,                0.37587,                 3.2319,                 2.0697,                 1.9361,             0.00019537,             0.00019537,             0.00019537
                    438,                  2.304,                 1.4812,                   1.75,                0.65597,                0.59778,                0.65279,                0.37587,                 3.2319,                 2.0697,                 1.9361,             0.00019254,             0.00019254,             0.00019254
                    439,                 2.7331,                 1.7096,                 1.7593,                0.65597,                0.59778,                0.65279,                0.37587,                 3.2319,                 2.0697,                 1.9361,             0.00018971,             0.00018971,             0.00018971
                    440,                 2.2502,                 1.4496,                 1.7424,                0.67973,                0.59753,                0.65868,                0.37501,                 3.2207,                 2.0729,                 1.9325,             0.00018688,             0.00018688,             0.00018688
                    441,                 2.4602,                 1.5781,                 1.7568,                0.67973,                0.59753,                0.65868,                0.37501,                 3.2207,                 2.0729,                 1.9325,             0.00018406,             0.00018406,             0.00018406
                    442,                 2.5356,                 1.6019,                 1.8231,                0.67973,                0.59753,                0.65868,                0.37501,                 3.2207,                 2.0729,                 1.9325,             0.00018123,             0.00018123,             0.00018123
                    443,                 2.3531,                 1.5085,                 1.7565,                0.67973,                0.59753,                0.65868,                0.37501,                 3.2207,                 2.0729,                 1.9325,              0.0001784,              0.0001784,              0.0001784
                    444,                 2.2219,                 1.5241,                  1.761,                0.71329,                0.59321,                0.65563,                0.37282,                  3.219,                 2.0806,                 1.9346,             0.00017557,             0.00017557,             0.00017557
                    445,                 2.2259,                 1.4165,                 1.7492,                0.71329,                0.59321,                0.65563,                0.37282,                  3.219,                 2.0806,                 1.9346,             0.00017274,             0.00017274,             0.00017274
                    446,                 2.2473,                 1.4391,                 1.7612,                0.71329,                0.59321,                0.65563,                0.37282,                  3.219,                 2.0806,                 1.9346,             0.00016991,             0.00016991,             0.00016991
                    447,                 2.3512,                 1.5214,                 1.7469,                0.71329,                0.59321,                0.65563,                0.37282,                  3.219,                 2.0806,                 1.9346,             0.00016708,             0.00016708,             0.00016708
                    448,                 2.4459,                 1.5767,                 1.7525,                0.72981,                0.59414,                0.66001,                 0.3746,                 3.2321,                 2.0692,                 1.9354,             0.00016425,             0.00016425,             0.00016425
                    449,                  2.268,                 1.4393,                 1.7425,                0.72981,                0.59414,                0.66001,                 0.3746,                 3.2321,                 2.0692,                 1.9354,             0.00016142,             0.00016142,             0.00016142
                    450,                  2.283,                 1.5039,                 1.7742,                0.72981,                0.59414,                0.66001,                 0.3746,                 3.2321,                 2.0692,                 1.9354,             0.00015859,             0.00015859,             0.00015859
                    451,                  2.744,                    1.7,                 1.7413,                0.72981,                0.59414,                0.66001,                 0.3746,                 3.2321,                 2.0692,                 1.9354,             0.00015576,             0.00015576,             0.00015576
                    452,                 2.2963,                 1.5123,                 1.7779,                0.73613,                0.59855,                0.66472,                0.37539,                 3.2577,                 2.0615,                  1.938,             0.00015293,             0.00015293,             0.00015293
                    453,                 2.4997,                 1.5474,                 1.7553,                0.73613,                0.59855,                0.66472,                0.37539,                 3.2577,                 2.0615,                  1.938,              0.0001501,              0.0001501,              0.0001501
