                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                 3.3584,                 2.3987,                  1.967,                0.43997,                 0.4082,                0.45313,                 0.2386,                 3.2187,                 2.5154,                 1.9865,              0.0012295,              0.0012295,              0.0012295
                    143,                 3.4767,                 2.4322,                  1.978,                0.43997,                 0.4082,                0.45313,                 0.2386,                 3.2187,                 2.5154,                 1.9865,              0.0012281,              0.0012281,              0.0012281
                    144,                 3.2369,                 2.2797,                  1.911,                0.46129,                 0.4389,                0.45542,                0.23075,                 3.2704,                 2.4703,                 1.9734,              0.0012267,              0.0012267,              0.0012267
                    145,                 3.1374,                 2.2208,                 1.9342,                0.46129,                 0.4389,                0.45542,                0.23075,                 3.2704,                 2.4703,                 1.9734,              0.0012253,              0.0012253,              0.0012253
                    146,                 3.1787,                 2.1507,                 1.8959,                0.46129,                 0.4389,                0.45542,                0.23075,                 3.2704,                 2.4703,                 1.9734,              0.0012239,              0.0012239,              0.0012239
                    147,                 3.2345,                 2.3517,                 1.8758,                0.46129,                 0.4389,                0.45542,                0.23075,                 3.2704,                 2.4703,                 1.9734,              0.0012225,              0.0012225,              0.0012225
                    148,                 3.0585,                 2.1173,                 1.8822,                0.42787,                0.42432,                0.43301,                0.21571,                 3.3789,                 2.5239,                  1.979,               0.001221,               0.001221,               0.001221
                    149,                  3.689,                 2.4867,                  1.986,                0.42787,                0.42432,                0.43301,                0.21571,                 3.3789,                 2.5239,                  1.979,              0.0012196,              0.0012196,              0.0012196
                    150,                 3.4536,                 2.2733,                 1.9292,                0.42787,                0.42432,                0.43301,                0.21571,                 3.3789,                 2.5239,                  1.979,              0.0012182,              0.0012182,              0.0012182
                    151,                 3.1308,                 2.2228,                   1.93,                0.42787,                0.42432,                0.43301,                0.21571,                 3.3789,                 2.5239,                  1.979,              0.0012168,              0.0012168,              0.0012168
                    152,                 3.1817,                 2.2897,                 1.9601,                0.40255,                0.41271,                0.41451,                0.20285,                  3.339,                 2.4823,                 1.9586,              0.0012154,              0.0012154,              0.0012154
                    153,                 3.3456,                  2.294,                   1.96,                0.40255,                0.41271,                0.41451,                0.20285,                  3.339,                 2.4823,                 1.9586,               0.001214,               0.001214,               0.001214
                    154,                 3.2877,                 2.2859,                  1.945,                0.40255,                0.41271,                0.41451,                0.20285,                  3.339,                 2.4823,                 1.9586,              0.0012125,              0.0012125,              0.0012125
                    155,                 3.2761,                 2.1993,                 1.9454,                0.40255,                0.41271,                0.41451,                0.20285,                  3.339,                 2.4823,                 1.9586,              0.0012111,              0.0012111,              0.0012111
                    156,                 2.9831,                 2.2968,                 1.9482,                0.42092,                0.42785,                0.44861,                0.21851,                 3.3288,                 2.4135,                 1.9827,              0.0012097,              0.0012097,              0.0012097
                    157,                 3.2347,                 2.1506,                 1.9019,                0.42092,                0.42785,                0.44861,                0.21851,                 3.3288,                 2.4135,                 1.9827,              0.0012083,              0.0012083,              0.0012083
                    158,                 3.2284,                 2.2092,                 1.9367,                0.42092,                0.42785,                0.44861,                0.21851,                 3.3288,                 2.4135,                 1.9827,              0.0012069,              0.0012069,              0.0012069
                    159,                 3.0936,                  2.153,                 1.8756,                0.42092,                0.42785,                0.44861,                0.21851,                 3.3288,                 2.4135,                 1.9827,              0.0012055,              0.0012055,              0.0012055
                    160,                 3.2997,                 2.1817,                 1.8795,                0.40671,                0.43722,                0.44199,                0.22292,                 3.3374,                 2.4291,                 2.0095,              0.0012041,              0.0012041,              0.0012041
                    161,                 2.8835,                 2.1107,                 1.9331,                0.40671,                0.43722,                0.44199,                0.22292,                 3.3374,                 2.4291,                 2.0095,              0.0012026,              0.0012026,              0.0012026
                    162,                  2.825,                 2.1842,                 1.8644,                0.40671,                0.43722,                0.44199,                0.22292,                 3.3374,                 2.4291,                 2.0095,              0.0012012,              0.0012012,              0.0012012
                    163,                 3.2663,                 2.1556,                 1.8994,                0.40671,                0.43722,                0.44199,                0.22292,                 3.3374,                 2.4291,                 2.0095,              0.0011998,              0.0011998,              0.0011998
                    164,                 3.1298,                  2.132,                 1.9009,                0.40973,                 0.4203,                0.44452,                0.23647,                 3.1922,                 2.3616,                 1.9809,              0.0011984,              0.0011984,              0.0011984
                    165,                 2.9467,                 2.0348,                 1.8798,                0.40973,                 0.4203,                0.44452,                0.23647,                 3.1922,                 2.3616,                 1.9809,               0.001197,               0.001197,               0.001197
                    166,                 3.0617,                 2.0079,                 1.8176,                0.40973,                 0.4203,                0.44452,                0.23647,                 3.1922,                 2.3616,                 1.9809,              0.0011956,              0.0011956,              0.0011956
                    167,                 3.1101,                 2.2029,                 1.9164,                0.40973,                 0.4203,                0.44452,                0.23647,                 3.1922,                 2.3616,                 1.9809,              0.0011942,              0.0011942,              0.0011942
                    168,                 3.1427,                 2.0613,                 1.8952,                0.39674,                 0.4361,                0.44531,                0.22711,                 3.2988,                 2.3641,                 1.9932,              0.0011927,              0.0011927,              0.0011927
                    169,                 2.9835,                 2.0875,                 1.8939,                0.39674,                 0.4361,                0.44531,                0.22711,                 3.2988,                 2.3641,                 1.9932,              0.0011913,              0.0011913,              0.0011913
                    170,                 3.1082,                 2.1415,                 1.8869,                0.39674,                 0.4361,                0.44531,                0.22711,                 3.2988,                 2.3641,                 1.9932,              0.0011899,              0.0011899,              0.0011899
                    171,                  3.296,                 2.2411,                 1.9311,                0.39674,                 0.4361,                0.44531,                0.22711,                 3.2988,                 2.3641,                 1.9932,              0.0011885,              0.0011885,              0.0011885
                    172,                  2.974,                 2.0848,                 1.8761,                0.41056,                 0.4296,                0.44509,                0.22196,                 3.4282,                  2.376,                 2.0093,              0.0011871,              0.0011871,              0.0011871
                    173,                 3.5019,                 2.3316,                 1.9959,                0.41056,                 0.4296,                0.44509,                0.22196,                 3.4282,                  2.376,                 2.0093,              0.0011857,              0.0011857,              0.0011857
                    174,                 3.1623,                 2.1133,                 1.8966,                0.41056,                 0.4296,                0.44509,                0.22196,                 3.4282,                  2.376,                 2.0093,              0.0011843,              0.0011843,              0.0011843
                    175,                  3.363,                 2.2152,                 1.9553,                0.41056,                 0.4296,                0.44509,                0.22196,                 3.4282,                  2.376,                 2.0093,              0.0011828,              0.0011828,              0.0011828
                    176,                 3.1586,                 2.1388,                 1.9305,                0.43139,                0.43918,                 0.4405,                0.22786,                 3.3684,                 2.3121,                 1.9889,              0.0011814,              0.0011814,              0.0011814
                    177,                 3.2867,                 2.1515,                 1.8977,                0.43139,                0.43918,                 0.4405,                0.22786,                 3.3684,                 2.3121,                 1.9889,                0.00118,                0.00118,                0.00118
                    178,                 3.1888,                 2.1507,                 1.9648,                0.43139,                0.43918,                 0.4405,                0.22786,                 3.3684,                 2.3121,                 1.9889,              0.0011786,              0.0011786,              0.0011786
                    179,                 3.3335,                 2.1979,                 1.9462,                0.43139,                0.43918,                 0.4405,                0.22786,                 3.3684,                 2.3121,                 1.9889,              0.0011772,              0.0011772,              0.0011772
                    180,                 3.3012,                 2.0987,                 1.9038,                0.43913,                0.42891,                0.44542,                0.23352,                 3.2787,                 2.2704,                 1.9793,              0.0011758,              0.0011758,              0.0011758
                    181,                 3.1785,                 2.0948,                 1.8824,                0.43913,                0.42891,                0.44542,                0.23352,                 3.2787,                 2.2704,                 1.9793,              0.0011744,              0.0011744,              0.0011744
                    182,                 3.2048,                 2.0956,                 1.9333,                0.43913,                0.42891,                0.44542,                0.23352,                 3.2787,                 2.2704,                 1.9793,              0.0011729,              0.0011729,              0.0011729
                    183,                 2.7973,                 1.9492,                 1.8536,                0.43913,                0.42891,                0.44542,                0.23352,                 3.2787,                 2.2704,                 1.9793,              0.0011715,              0.0011715,              0.0011715
                    184,                 2.8518,                 1.9238,                 1.8687,                0.41586,                0.44554,                0.45568,                0.23494,                 3.2991,                 2.2513,                 1.9695,              0.0011701,              0.0011701,              0.0011701
                    185,                 2.9709,                 2.1782,                 1.8743,                0.41586,                0.44554,                0.45568,                0.23494,                 3.2991,                 2.2513,                 1.9695,              0.0011687,              0.0011687,              0.0011687
                    186,                 3.4964,                 2.1617,                 1.8915,                0.41586,                0.44554,                0.45568,                0.23494,                 3.2991,                 2.2513,                 1.9695,              0.0011673,              0.0011673,              0.0011673
                    187,                 2.8855,                  1.869,                 1.8483,                0.41586,                0.44554,                0.45568,                0.23494,                 3.2991,                 2.2513,                 1.9695,              0.0011659,              0.0011659,              0.0011659
                    188,                 3.0093,                 2.0884,                 1.9315,                0.41564,                0.46481,                0.46184,                0.24089,                 3.1809,                  2.219,                 1.9262,              0.0011644,              0.0011644,              0.0011644
                    189,                 3.0155,                 2.0092,                 1.8912,                0.41564,                0.46481,                0.46184,                0.24089,                 3.1809,                  2.219,                 1.9262,               0.001163,               0.001163,               0.001163
                    190,                 3.0586,                 2.0743,                 1.9317,                0.41564,                0.46481,                0.46184,                0.24089,                 3.1809,                  2.219,                 1.9262,              0.0011616,              0.0011616,              0.0011616
                    191,                 3.1886,                 2.0515,                 1.9085,                0.41564,                0.46481,                0.46184,                0.24089,                 3.1809,                  2.219,                 1.9262,              0.0011602,              0.0011602,              0.0011602
                    192,                 3.1198,                 2.0168,                 1.8767,                0.43366,                0.44684,                0.45922,                0.23276,                 3.1539,                 2.2408,                 1.9224,              0.0011588,              0.0011588,              0.0011588
                    193,                 3.2056,                 2.0622,                 1.9526,                0.43366,                0.44684,                0.45922,                0.23276,                 3.1539,                 2.2408,                 1.9224,              0.0011574,              0.0011574,              0.0011574
                    194,                 3.0304,                 2.1363,                 1.9569,                0.43366,                0.44684,                0.45922,                0.23276,                 3.1539,                 2.2408,                 1.9224,               0.001156,               0.001156,               0.001156
                    195,                 3.0973,                 1.9766,                 1.8312,                0.43366,                0.44684,                0.45922,                0.23276,                 3.1539,                 2.2408,                 1.9224,              0.0011545,              0.0011545,              0.0011545
                    196,                 3.0902,                 2.0873,                   1.91,                0.43847,                0.42935,                0.45331,                0.22821,                 3.3189,                 2.2785,                 1.9545,              0.0011531,              0.0011531,              0.0011531
                    197,                 2.7802,                 1.9154,                 1.8165,                0.43847,                0.42935,                0.45331,                0.22821,                 3.3189,                 2.2785,                 1.9545,              0.0011517,              0.0011517,              0.0011517
                    198,                 3.0376,                 1.9743,                 1.8859,                0.43847,                0.42935,                0.45331,                0.22821,                 3.3189,                 2.2785,                 1.9545,              0.0011503,              0.0011503,              0.0011503
                    199,                 3.1864,                 2.0977,                 1.8483,                0.43847,                0.42935,                0.45331,                0.22821,                 3.3189,                 2.2785,                 1.9545,              0.0011489,              0.0011489,              0.0011489
                    200,                 3.2185,                 2.0978,                 1.9162,                0.41936,                0.45041,                0.45627,                0.22806,                 3.2606,                 2.3111,                 1.9419,              0.0011475,              0.0011475,              0.0011475
                    201,                 3.2098,                 2.1136,                 1.8929,                0.41936,                0.45041,                0.45627,                0.22806,                 3.2606,                 2.3111,                 1.9419,              0.0011461,              0.0011461,              0.0011461
                    202,                 3.1266,                 2.0914,                 1.9167,                0.41936,                0.45041,                0.45627,                0.22806,                 3.2606,                 2.3111,                 1.9419,              0.0011446,              0.0011446,              0.0011446
                    203,                 3.2001,                 2.0664,                 1.8845,                0.41936,                0.45041,                0.45627,                0.22806,                 3.2606,                 2.3111,                 1.9419,              0.0011432,              0.0011432,              0.0011432
                    204,                  2.902,                 2.0766,                 1.8621,                0.44378,                0.44377,                0.46881,                0.23756,                 3.1795,                 2.2962,                 1.9225,              0.0011418,              0.0011418,              0.0011418
                    205,                 3.0356,                 1.9949,                 1.8323,                0.44378,                0.44377,                0.46881,                0.23756,                 3.1795,                 2.2962,                 1.9225,              0.0011404,              0.0011404,              0.0011404
                    206,                  3.094,                 2.1382,                 1.9498,                0.44378,                0.44377,                0.46881,                0.23756,                 3.1795,                 2.2962,                 1.9225,               0.001139,               0.001139,               0.001139
                    207,                 2.8164,                 2.0527,                 1.9074,                0.44378,                0.44377,                0.46881,                0.23756,                 3.1795,                 2.2962,                 1.9225,              0.0011376,              0.0011376,              0.0011376
                    208,                 3.1617,                 2.1028,                 1.8889,                0.42176,                0.46622,                0.47427,                0.22979,                 3.3993,                 2.3053,                 1.9688,              0.0011362,              0.0011362,              0.0011362
                    209,                 2.8735,                 1.9756,                 1.8677,                0.42176,                0.46622,                0.47427,                0.22979,                 3.3993,                 2.3053,                 1.9688,              0.0011347,              0.0011347,              0.0011347
                    210,                 2.8933,                 1.9958,                 1.8899,                0.42176,                0.46622,                0.47427,                0.22979,                 3.3993,                 2.3053,                 1.9688,              0.0011333,              0.0011333,              0.0011333
                    211,                 3.3167,                 2.0446,                   1.88,                0.42176,                0.46622,                0.47427,                0.22979,                 3.3993,                 2.3053,                 1.9688,              0.0011319,              0.0011319,              0.0011319
                    212,                 3.1326,                 2.0147,                  1.901,                0.46279,                0.46022,                0.48501,                0.24916,                 3.2555,                 2.1978,                 1.9348,              0.0011305,              0.0011305,              0.0011305
                    213,                 3.0735,                  2.094,                  1.902,                0.46279,                0.46022,                0.48501,                0.24916,                 3.2555,                 2.1978,                 1.9348,              0.0011291,              0.0011291,              0.0011291
                    214,                 2.9773,                 1.9508,                 1.8937,                0.46279,                0.46022,                0.48501,                0.24916,                 3.2555,                 2.1978,                 1.9348,              0.0011277,              0.0011277,              0.0011277
                    215,                 2.9386,                 1.9734,                 1.8977,                0.46279,                0.46022,                0.48501,                0.24916,                 3.2555,                 2.1978,                 1.9348,              0.0011263,              0.0011263,              0.0011263
                    216,                 2.9625,                 1.9858,                 1.8809,                0.46735,                0.44308,                0.48151,                0.25762,                 3.2309,                 2.1663,                 1.9401,              0.0011248,              0.0011248,              0.0011248
                    217,                 2.9661,                  2.005,                 1.8451,                0.46735,                0.44308,                0.48151,                0.25762,                 3.2309,                 2.1663,                 1.9401,              0.0011234,              0.0011234,              0.0011234
                    218,                 3.2363,                 2.1513,                 1.8967,                0.46735,                0.44308,                0.48151,                0.25762,                 3.2309,                 2.1663,                 1.9401,               0.001122,               0.001122,               0.001122
                    219,                 2.8761,                 1.9613,                 1.8658,                0.46735,                0.44308,                0.48151,                0.25762,                 3.2309,                 2.1663,                 1.9401,              0.0011206,              0.0011206,              0.0011206
                    220,                 2.8257,                 1.8296,                  1.846,                 0.4441,                0.45548,                0.48339,                0.25293,                 3.2385,                 2.1323,                 1.9204,              0.0011192,              0.0011192,              0.0011192
                    221,                 3.3045,                  2.141,                 1.9529,                 0.4441,                0.45548,                0.48339,                0.25293,                 3.2385,                 2.1323,                 1.9204,              0.0011178,              0.0011178,              0.0011178
                    222,                 3.1218,                 1.9763,                 1.8644,                 0.4441,                0.45548,                0.48339,                0.25293,                 3.2385,                 2.1323,                 1.9204,              0.0011163,              0.0011163,              0.0011163
                    223,                 3.1836,                 2.1584,                  1.928,                 0.4441,                0.45548,                0.48339,                0.25293,                 3.2385,                 2.1323,                 1.9204,              0.0011149,              0.0011149,              0.0011149
                    224,                 3.0664,                 2.0206,                 1.8892,                0.43504,                0.45751,                0.47232,                0.24793,                 3.2409,                 2.1869,                 1.9459,              0.0011135,              0.0011135,              0.0011135
                    225,                 2.9349,                 1.8821,                  1.819,                0.43504,                0.45751,                0.47232,                0.24793,                 3.2409,                 2.1869,                 1.9459,              0.0011121,              0.0011121,              0.0011121
                    226,                 3.0643,                 2.0548,                 1.8977,                0.43504,                0.45751,                0.47232,                0.24793,                 3.2409,                 2.1869,                 1.9459,              0.0011107,              0.0011107,              0.0011107
                    227,                  2.787,                 1.9086,                 1.8361,                0.43504,                0.45751,                0.47232,                0.24793,                 3.2409,                 2.1869,                 1.9459,              0.0011093,              0.0011093,              0.0011093
                    228,                 3.1443,                 2.1273,                 1.9049,                0.43586,                0.45182,                0.46324,                0.24739,                 3.2368,                 2.2031,                  1.969,              0.0011079,              0.0011079,              0.0011079
                    229,                 2.8511,                 1.8521,                 1.8205,                0.43586,                0.45182,                0.46324,                0.24739,                 3.2368,                 2.2031,                  1.969,              0.0011064,              0.0011064,              0.0011064
                    230,                 3.0511,                 2.0438,                  1.925,                0.43586,                0.45182,                0.46324,                0.24739,                 3.2368,                 2.2031,                  1.969,               0.001105,               0.001105,               0.001105
                    231,                 3.2596,                 2.0964,                 1.8937,                0.43586,                0.45182,                0.46324,                0.24739,                 3.2368,                 2.2031,                  1.969,              0.0011036,              0.0011036,              0.0011036
                    232,                  2.968,                 1.9908,                 1.8702,                0.42313,                0.44019,                 0.4563,                0.23326,                 3.3698,                 2.2607,                 1.9891,              0.0011022,              0.0011022,              0.0011022
                    233,                 2.9706,                  1.835,                  1.834,                0.42313,                0.44019,                 0.4563,                0.23326,                 3.3698,                 2.2607,                 1.9891,              0.0011008,              0.0011008,              0.0011008
                    234,                 2.9202,                 2.0072,                 1.8611,                0.42313,                0.44019,                 0.4563,                0.23326,                 3.3698,                 2.2607,                 1.9891,              0.0010994,              0.0010994,              0.0010994
                    235,                 3.0253,                 1.9727,                 1.8939,                0.42313,                0.44019,                 0.4563,                0.23326,                 3.3698,                 2.2607,                 1.9891,               0.001098,               0.001098,               0.001098
                    236,                 3.3588,                 2.1231,                 1.9299,                0.43015,                0.44976,                0.46527,                0.22378,                 3.5518,                  2.301,                 2.0139,              0.0010965,              0.0010965,              0.0010965
                    237,                 3.1043,                 1.9261,                 1.8783,                0.43015,                0.44976,                0.46527,                0.22378,                 3.5518,                  2.301,                 2.0139,              0.0010951,              0.0010951,              0.0010951
                    238,                 3.3501,                 2.0723,                 1.8965,                0.43015,                0.44976,                0.46527,                0.22378,                 3.5518,                  2.301,                 2.0139,              0.0010937,              0.0010937,              0.0010937
                    239,                 3.2522,                 2.1292,                 1.9335,                0.43015,                0.44976,                0.46527,                0.22378,                 3.5518,                  2.301,                 2.0139,              0.0010923,              0.0010923,              0.0010923
                    240,                 2.9505,                 1.9688,                 1.9369,                0.43352,                0.45922,                0.48069,                0.23634,                 3.3435,                 2.2404,                 1.9784,              0.0010909,              0.0010909,              0.0010909
                    241,                 2.9805,                 1.9361,                 1.8579,                0.43352,                0.45922,                0.48069,                0.23634,                 3.3435,                 2.2404,                 1.9784,              0.0010895,              0.0010895,              0.0010895
                    242,                 3.0285,                  2.008,                 1.8724,                0.43352,                0.45922,                0.48069,                0.23634,                 3.3435,                 2.2404,                 1.9784,              0.0010881,              0.0010881,              0.0010881
                    243,                 3.0441,                 1.9301,                 1.8264,                0.43352,                0.45922,                0.48069,                0.23634,                 3.3435,                 2.2404,                 1.9784,              0.0010866,              0.0010866,              0.0010866
                    244,                 3.0125,                 2.0019,                 1.9066,                0.43261,                 0.4331,                0.44738,                0.22388,                 3.2663,                  2.293,                 1.9566,              0.0010852,              0.0010852,              0.0010852
                    245,                 2.8872,                  1.832,                 1.8502,                0.43261,                 0.4331,                0.44738,                0.22388,                 3.2663,                  2.293,                 1.9566,              0.0010838,              0.0010838,              0.0010838
                    246,                 2.9786,                 1.9105,                 1.8537,                0.43261,                 0.4331,                0.44738,                0.22388,                 3.2663,                  2.293,                 1.9566,              0.0010824,              0.0010824,              0.0010824
                    247,                 3.2486,                 1.9627,                 1.8804,                0.43261,                 0.4331,                0.44738,                0.22388,                 3.2663,                  2.293,                 1.9566,               0.001081,               0.001081,               0.001081
                    248,                 3.0844,                 1.9279,                 1.8903,                0.42656,                0.44002,                0.43468,                 0.2111,                 3.3178,                 2.3813,                 1.9759,              0.0010796,              0.0010796,              0.0010796
                    249,                 3.1308,                 1.9688,                 1.8472,                0.42656,                0.44002,                0.43468,                 0.2111,                 3.3178,                 2.3813,                 1.9759,              0.0010782,              0.0010782,              0.0010782
                    250,                 2.9275,                 1.9434,                 1.8646,                0.42656,                0.44002,                0.43468,                 0.2111,                 3.3178,                 2.3813,                 1.9759,              0.0010767,              0.0010767,              0.0010767
                    251,                 2.9415,                 1.8674,                 1.8355,                0.42656,                0.44002,                0.43468,                 0.2111,                 3.3178,                 2.3813,                 1.9759,              0.0010753,              0.0010753,              0.0010753
                    252,                 3.0348,                 1.8288,                 1.8407,                0.42666,                0.46055,                0.44042,                0.20221,                  3.544,                 2.4391,                 2.0101,              0.0010739,              0.0010739,              0.0010739
                    253,                 2.7012,                 1.7197,                 1.8122,                0.42666,                0.46055,                0.44042,                0.20221,                  3.544,                 2.4391,                 2.0101,              0.0010725,              0.0010725,              0.0010725
                    254,                 2.7554,                 1.7456,                 1.8074,                0.42666,                0.46055,                0.44042,                0.20221,                  3.544,                 2.4391,                 2.0101,              0.0010711,              0.0010711,              0.0010711
                    255,                 3.4219,                 2.0396,                 1.9085,                0.42666,                0.46055,                0.44042,                0.20221,                  3.544,                 2.4391,                 2.0101,              0.0010697,              0.0010697,              0.0010697
                    256,                  3.078,                 1.9797,                 1.8682,                0.43375,                0.45322,                0.43993,                0.21072,                 3.4677,                 2.3757,                 2.0047,              0.0010682,              0.0010682,              0.0010682
                    257,                  2.813,                 1.8646,                 1.8666,                0.43375,                0.45322,                0.43993,                0.21072,                 3.4677,                 2.3757,                 2.0047,              0.0010668,              0.0010668,              0.0010668
                    258,                  3.043,                 1.9414,                 1.8929,                0.43375,                0.45322,                0.43993,                0.21072,                 3.4677,                 2.3757,                 2.0047,              0.0010654,              0.0010654,              0.0010654
                    259,                  2.891,                 1.9139,                 1.9021,                0.43375,                0.45322,                0.43993,                0.21072,                 3.4677,                 2.3757,                 2.0047,               0.001064,               0.001064,               0.001064
                    260,                 2.9273,                 1.8561,                  1.865,                0.45752,                0.46979,                0.48882,                0.25161,                 3.2309,                 2.1787,                 1.9621,              0.0010626,              0.0010626,              0.0010626
                    261,                 2.9972,                 1.9159,                 1.8908,                0.45752,                0.46979,                0.48882,                0.25161,                 3.2309,                 2.1787,                 1.9621,              0.0010612,              0.0010612,              0.0010612
                    262,                 3.1765,                 1.9756,                 1.9207,                0.45752,                0.46979,                0.48882,                0.25161,                 3.2309,                 2.1787,                 1.9621,              0.0010598,              0.0010598,              0.0010598
                    263,                 3.2127,                 1.9122,                 1.8878,                0.45752,                0.46979,                0.48882,                0.25161,                 3.2309,                 2.1787,                 1.9621,              0.0010583,              0.0010583,              0.0010583
                    264,                 2.7333,                 1.7787,                 1.8298,                0.46842,                0.45074,                0.48487,                0.25772,                 3.1954,                 2.1104,                 1.9391,              0.0010569,              0.0010569,              0.0010569
                    265,                 2.6606,                 1.8635,                 1.7902,                0.46842,                0.45074,                0.48487,                0.25772,                 3.1954,                 2.1104,                 1.9391,              0.0010555,              0.0010555,              0.0010555
                    266,                 2.7795,                 1.7386,                 1.8463,                0.46842,                0.45074,                0.48487,                0.25772,                 3.1954,                 2.1104,                 1.9391,              0.0010541,              0.0010541,              0.0010541
                    267,                 2.8716,                  1.813,                 1.8474,                0.46842,                0.45074,                0.48487,                0.25772,                 3.1954,                 2.1104,                 1.9391,              0.0010527,              0.0010527,              0.0010527
                    268,                 3.1037,                 2.0212,                 1.8823,                0.43985,                0.47978,                0.48403,                 0.2452,                 3.3523,                 2.1328,                 1.9696,              0.0010513,              0.0010513,              0.0010513
                    269,                 2.9993,                 1.8332,                 1.8603,                0.43985,                0.47978,                0.48403,                 0.2452,                 3.3523,                 2.1328,                 1.9696,              0.0010499,              0.0010499,              0.0010499
                    270,                  2.985,                 1.8374,                 1.8777,                0.43985,                0.47978,                0.48403,                 0.2452,                 3.3523,                 2.1328,                 1.9696,              0.0010484,              0.0010484,              0.0010484
                    271,                 2.8743,                 1.9432,                 1.9023,                0.43985,                0.47978,                0.48403,                 0.2452,                 3.3523,                 2.1328,                 1.9696,               0.001047,               0.001047,               0.001047
                    272,                 3.1089,                 1.9068,                 1.8459,                0.45409,                0.49153,                0.49466,                0.25158,                 3.2815,                 2.1027,                 1.9469,              0.0010456,              0.0010456,              0.0010456
                    273,                 3.1325,                 1.8928,                 1.8395,                0.45409,                0.49153,                0.49466,                0.25158,                 3.2815,                 2.1027,                 1.9469,              0.0010442,              0.0010442,              0.0010442
                    274,                 2.8149,                 1.7565,                 1.8325,                0.45409,                0.49153,                0.49466,                0.25158,                 3.2815,                 2.1027,                 1.9469,              0.0010428,              0.0010428,              0.0010428
                    275,                 3.0339,                 1.9555,                 1.8998,                0.45409,                0.49153,                0.49466,                0.25158,                 3.2815,                 2.1027,                 1.9469,              0.0010414,              0.0010414,              0.0010414
